vehicle_record_id,observation_id,batch_no,model_code,brand,manufacturer,product_name,common_name,detail_url,publish_date,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,vehicle_tax_match_flag,purchase_tax_match_flag,multi_enterprise_count,multi_brand_flag,tax_catalog_match_flag
401:NEQ7001,401:NEQ7001:confirmed,401,NEQ7001,奇瑞,奇瑞新能源汽车股份有限公司,纯电动轿车,eQ1,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,174,一、汽车生产企业,0,1,1,0,1
401:NHQ6530,401:NHQ6530:confirmed,401,NHQ6530,小鹏,肇庆小鹏新能源投资有限公司,纯电动多用途乘用车,小鹏X9,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,140,一、汽车生产企业,0,1,1,0,1
401:NHQ7001,401:NHQ7001:confirmed,401,NHQ7001,小鹏,肇庆小鹏新能源投资有限公司,纯电动轿车,小鹏M03,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,140,一、汽车生产企业,0,1,1,0,1
401:NJ6500,401:NJ6500:confirmed,401,NJ6500,依维柯,南京汽车集团有限公司,纯电动多用途乘用车,聚星,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,44,一、汽车生产企业,0,1,1,0,1
401:NJ6540,401:NJ6540:confirmed,401,NJ6540,依维柯,南京汽车集团有限公司,纯电动多用途乘用车,聚星,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,44,一、汽车生产企业,0,1,1,0,1
401:NJL6553,401:NJL6553:confirmed,401,NJL6553,创维,南京金龙客车制造有限公司,插电式增程混合动力多用途乘用车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,142,一、汽车生产企业,0,1,1,0,1
401:QCJ6500,401:QCJ6500:confirmed,401,QCJ6500,方程豹,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车,方程豹钛7,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,1,1,1,0,1
401:SC1038,401:SC1038:confirmed,401,SC1038,长安,河北长安汽车有限公司,插电式增程混合动力多用途货车 / 插电式增程混合动力多用途货车底盘,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式增程混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,22,一、汽车生产企业,0,0,1,0,0
401:SC6468,401:SC6468:confirmed,401,SC6468,长安,河北长安汽车有限公司,纯电动多用途乘用车,睿行EM60Ⅱ,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,22,一、汽车生产企业,0,1,1,0,1
401:SC6510,401:SC6510:confirmed,401,SC6510,长安,重庆长安汽车股份有限公司,插电式增程混合动力运动型乘用车,G318,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式增程混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,1,1,1,0,1
401:SC7000,401:SC7000:confirmed,401,SC7000,长安,重庆长安汽车股份有限公司,纯电动轿车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,0,0,1,0,0
401:SDS5042X,401:SDS5042X:confirmed,401,SDS5042X,舜德,湖北舜德专用汽车有限公司,纯电动旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)116,一、汽车生产企业,0,0,1,0,0
401:SDS5044X,401:SDS5044X:confirmed,401,SDS5044X,舜德,湖北舜德专用汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)116,一、汽车生产企业,0,0,1,0,0
401:SH6541,401:SH6541:confirmed,401,SH6541,大通,上汽大通汽车有限公司,插电式增程混合动力多用途乘用车 / 纯电动多用途乘用车,MILA 1,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,41,一、汽车生产企业,0,1,1,0,1
401:SQR2040,401:SQR2040:confirmed,401,SQR2040,捷途,奇瑞汽车股份有限公司,插电式混合动力越野乘用车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,0,1,0,0
401:SQR6480,401:SQR6480:confirmed,401,SQR6480,捷途,奇瑞汽车股份有限公司,插电式混合动力多用途乘用车,山海T2,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,1,1,0,1
401:SQR6500,401:SQR6500:confirmed,401,SQR6500,星途,奇瑞汽车股份有限公司,插电式增程混合动力多用途乘用车 / 插电式混合动力多用途乘用车 / 纯电动多用途乘用车,山海T2,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,1,1,0,1
401:SQR6501,401:SQR6501:confirmed,401,SQR6501,星途,奇瑞汽车股份有限公司,纯电动多用途乘用车,ET7,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,1,1,0,1
401:SQR6520,401:SQR6520:confirmed,401,SQR6520,奇瑞,奇瑞汽车股份有限公司,插电式增程混合动力多用途乘用车,风云T11,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,1,1,0,1
401:SQR7000,401:SQR7000:confirmed,401,SQR7000,星途,奇瑞汽车股份有限公司,纯电动轿车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,119,一、汽车生产企业,0,0,1,0,0
401:SY6535,401:SY6535:confirmed,401,SY6535,金杯,华晨雷诺金杯汽车有限公司,多用途乘用车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,33,一、汽车生产企业,0,0,1,0,0
401:VWA6501,401:VWA6501:confirmed,401,VWA6501,大众汽车,大众汽车（安徽）有限公司,纯电动多用途乘用车,ID.UNYX 与众08,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,212,一、汽车生产企业,0,1,1,0,1
401:WHJ6451,401:WHJ6451:confirmed,401,WHJ6451,凯翼,宜宾凯翼汽车有限公司,纯电动多用途乘用车,江豚E5,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,137,一、汽车生产企业,0,1,1,0,1
401:WHJ6520,401:WHJ6520:confirmed,401,WHJ6520,凯翼,宜宾凯翼汽车有限公司,纯电动多用途乘用车,江豚E7,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,137,一、汽车生产企业,0,1,1,0,1
401:WHP5044X,401:WHP5044X:confirmed,401,WHP5044X,卫航,江苏卫航汽车通信科技有限责任公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十)121,一、汽车生产企业,0,0,1,0,0
401:WLP5030X,401:WLP5030X:confirmed,401,WLP5030X,沃勒创精,沃勒（天津）汽车制造有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,一、汽车生产企业,0,0,1,0,0
401:WTF5130X,401:WTF5130X:confirmed,401,WTF5130X,威尔特芬,湖北威尔特芬房车科技有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)241,一、汽车生产企业,0,0,1,0,0
401:XYT5031X,401:XYT5031X:confirmed,401,XYT5031X,新逾捷,重庆新逾捷特种车辆有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)44,一、汽车生产企业,0,1,1,0,1
401:XYT5036X,401:XYT5036X:confirmed,401,XYT5036X,新逾捷,重庆新逾捷特种车辆有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)44,一、汽车生产企业,0,0,1,0,0
401:YDL5061X,401:YDL5061X:confirmed,401,YDL5061X,拓锐斯特,南京英德利汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)150,一、汽车生产企业,0,0,1,0,0
401:YSD5040X,401:YSD5040X:confirmed,401,YSD5040X,驿路亦家,扬州赛德房车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)163,一、汽车生产企业,0,0,1,0,0
401:YSZ5040X,401:YSZ5040X:confirmed,401,YSZ5040X,双专,重庆双专汽车制造股份有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)23,一、汽车生产企业,0,0,1,0,0
401:ZN1030,401:ZN1030:confirmed,401,ZN1030,日产(NISSAN),郑州日产汽车有限公司,插电式混合动力多用途货车底盘,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,插电式混合动力多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,0,1,0,0
401:ZN1032,401:ZN1032:confirmed,401,ZN1032,日产(NISSAN),郑州日产汽车有限公司,多用途货车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,0,1,0,0
401:ZN1036,401:ZN1036:confirmed,401,ZN1036,东风,郑州日产汽车有限公司,两用燃料多用途货车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,两用燃料多用途货车,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,0,1,0,0
401:ZN1037,401:ZN1037:confirmed,401,ZN1037,东风,郑州日产汽车有限公司,多用途货车底盘,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,0,1,0,0
401:ZN1039,401:ZN1039:confirmed,401,ZN1039,日产(NISSAN),郑州日产汽车有限公司,多用途货车底盘,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,多用途货车底盘,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,0,1,0,0
401:ZQZ5188X,401:ZQZ5188X:confirmed,401,ZQZ5188X,中汽,中汽商用汽车有限公司(杭州),旅居车,,https://www.miit-eidc.org.cn/art/2025/12/15/art_1691_11915.html,2025-12-15,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)37,一、汽车生产企业,0,0,1,0,0
402:AAK5031X,402:AAK5031X:confirmed,402,AAK5031X,中星凯悦,湖北中凯汽车科技有限公司,纯电动旅居车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)232,民用改装车生产企业,0,1,1,0,1
402:AHC6460,402:AHC6460:confirmed,402,AHC6460,埃安(AION),广汽埃安新能源汽车股份有限公司,纯电动多用途乘用车,埃安N60,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,0,1,1,0,1
402:AHC6500,402:AHC6500:confirmed,402,AHC6500,昊铂,广汽埃安新能源汽车股份有限公司,插电式增程混合动力多用途乘用车 / 纯电动多用途乘用车,昊铂S600,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,1,1,1,0,1
402:AHC7000,402:AHC7000:confirmed,402,AHC7000,埃安(AION),广汽埃安新能源汽车股份有限公司,换电式纯电动轿车,RT,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,换电式纯电动轿车,passenger_vehicle,sedan,in_scope,216,一、汽车生产企业,0,1,1,0,1
402:APW5040X,402:APW5040X:confirmed,402,APW5040X,奥拓福,奥拓福特种车辆制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(六)74,民用改装车生产企业,0,0,1,0,0
402:APW5041X,402:APW5041X:confirmed,402,APW5041X,奥拓福,奥拓福特种车辆制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(六)74,民用改装车生产企业,0,0,1,0,0
402:BAW2033,402:BAW2033:confirmed,402,BAW2033,二一二,北京汽车制造厂有限公司,越野乘用车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,越野乘用车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,0,0,1,0,0
402:BAW6521,402:BAW6521:confirmed,402,BAW6521,锐胜,北京汽车制造厂有限公司,纯电动多用途乘用车,锐胜王牌E-M7,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,0,1,1,0,1
402:BJ1037,402:BJ1037:confirmed,402,BJ1037,福田,北汽福田汽车股份有限公司,多用途货车 / 多用途货车底盘 / 插电式混合动力多用途货车 / 插电式混合动力多用途货车底盘,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,0,1,1,0,1
402:BJ2030,402:BJ2030:confirmed,402,BJ2030,北京,北京汽车集团越野车有限公司,插电式增程混合动力越野乘用车,BJ40e,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,插电式增程混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,1,1,1,0,1
402:BJ6460,402:BJ6460:confirmed,402,BJ6460,北京,北京汽车股份有限公司,混合动力多用途乘用车,魔方;魔方e,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,1,0,1,0,1
402:BJ6470,402:BJ6470:confirmed,402,BJ6470,北京,北京汽车股份有限公司,混合动力多用途乘用车,BJ30e;BJ30e旅行家,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,1,1,2,0,1
402:BJ6530,402:BJ6530:confirmed,402,BJ6530,极狐,北京新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,ARCFOX,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,11,一、汽车生产企业,1,1,1,0,1
402:BMW6462,402:BMW6462:confirmed,402,BMW6462,宝马(BMW),华晨宝马汽车有限公司,纯电动多用途乘用车,创新纯电动BMW iX1,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,33,一、汽车生产企业,0,1,1,0,1
402:BQ1035,402:BQ1035:confirmed,402,BQ1035,田野,河北中兴汽车制造有限公司,多用途货车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,19,一、汽车生产企业,0,0,1,0,0
402:BQ1036,402:BQ1036:confirmed,402,BQ1036,田野,河北中兴汽车制造有限公司,多用途货车,,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,19,一、汽车生产企业,0,0,1,0,0
402:BYD6480,402:BYD6480:confirmed,402,BYD6480,比亚迪,比亚迪汽车有限公司,插电式混合动力多用途乘用车 / 纯电动多用途乘用车,比亚迪海狮06,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,108,一、汽车生产企业,1,1,1,0,1
402:BYD6490,402:BYD6490:confirmed,402,BYD6490,比亚迪,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车,比亚迪唐,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,1,1,1,0,1
402:BYD7000,402:BYD7000:confirmed,402,BYD7000,比亚迪,比亚迪汽车工业有限公司,纯电动轿车,比亚迪海豹06、比亚迪海豹06MAX,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,2,0,1
402:BYD7009,402:BYD7009:confirmed,402,BYD7009,比亚迪,比亚迪汽车工业有限公司,纯电动轿车,比亚迪汉,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
402:CA6475,402:CA6475:confirmed,402,CA6475,红旗,中国第一汽车集团有限公司,插电式混合动力多用途乘用车,红旗HS3 PHEV,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,1,一、汽车生产企业,1,1,1,0,1
402:CA6520,402:CA6520:confirmed,402,CA6520,红旗,中国第一汽车集团有限公司,插电式混合动力多用途乘用车,红旗HQ9 PHEV,https://www.miit-eidc.org.cn/art/2025/12/31/art_1691_11974.html,2025-12-31,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,1,一、汽车生产企业,1,1,1,0,1
